prompt,prompt_len,target
Obama Finds He Can’t Put Iraq War Behind Him.,13,True
Old Haunt of U.S. Spies Becomes a Playground for Istanbul’s Elite.,19,False
Hillary Clinton Beats Bernie Sanders in Nevada Caucuses.,11,False
Obama Tells Republicans to ‘Reopen the Government’.,11,True
Iran Dispute Becomes Focus of Clinton’s Russia Trip.,12,False
"Obama Picks Kagan as Justice Nominee
.",12,True
Obama to Take Action to Slash Coal Pollution.,10,True
Justices Rule for Protesters at Military Funerals.,12,False
Obama Waits Before Asking for Increase in Debt Limit.,11,True
"For Obama and Netanyahu, Wariness on Iran Will Dominate Talks.",15,True
Attack at Kabul Hotel Deflates Security Hopes in Afghanistan.,12,False
The Biggest Obstacle to China Policy: President Trump.,11,False
Damage and Flooding Scar Atlantic Seaboard.,9,False
Aid Fuels Change of Fortunes on Silk Road.,11,False
"Oregon Shooting at Umpqua College Kills 10, Sheriff Says.",15,False
Mexican President Says Government Acquired Spyware but He Denies Misuse.,15,False
"Obama, Daring Congress, Acts to Overhaul Immigration.",13,True
"In Win for Environmentalists, Senate Keeps an Obama-Era Climate Change Rule.",17,True
Farmers Agree to Water Cuts in California.,9,False
It’s Dogs vs. Poachers in the Fight to Protect Elephants.,16,False
Wary Stance From Obama on Ukraine.,10,True
"U.S. Urges Fuel Cutoff for North Korea, Saying It’s ‘Begging for War’.",24,False
Obama Removes Weapons Freeze Against Egypt.,8,True
Obama Walks a Fine Line With Egyptian President.,10,True
Campaign Steps Up Its Attacks on Negative Ads by a Pro-Obama ‘Super PAC’.,18,True
Iranian Official Says Blasts Targeted Nuclear Sites.,10,False
"Washington’s Strong Economy, Financed by Taxpayers, Takes Hit From Shutdown.",18,False
Narendra Modi Outlines Goals for India on Eve of a Visit With Obama.,18,True
Senate Votes Down Broad Obamacare Repeal.,9,True
Supreme Court to Hear Challenge to Obama Immigration Actions.,11,True
Rare Visit Underscores Tangles in Obama’s Ties to Africa.,15,True
Obama Factor Adds to Fears of Democrats.,9,True
United States Criticizes Israel Over West Bank Settlement Plan.,13,False
"Alone on the Road, a Trucker’s Long Haul as America Fights the Virus.",19,False
Trump Finds That Demolishing Obama’s Legacy Is Not So Simple.,16,True
"As Obama’s Tour Ends, He Says U.S. Involvement Abroad Must Not.",19,True
Sherpas Move to Shut Everest in Labor Fight.,11,False
Chicago Releases Videos of Police Shootings.,9,False
Closing of Rest Stops Stirs Anger in Arizona.,11,False
"Obama Pardons James Cartwright, General Who Lied to F.B.I. in Leak Case.",21,True
"Dozens of Dead in Yemen, and Blame Pointing in Both Directions.",16,False
Obama Pledges Push to Lift Economy for Middle Class.,13,True
Trump Follows Obama’s Lead in Flexing Executive Muscle.,13,True
Obama Claims Victory in Push for Insurance.,9,True
South Assesses the Toll After a Deadly Barrage of Tornadoes.,15,False
Erdogan Seizes Failed Coup in Turkey as a Chance to Supplant Ataturk.,19,False
NATO-Russia Tensions Rise After Turkey Downs Jet.,12,False
British Publicist Convicted of Indecent Assaults.,15,False
"Discharged for Being Gay, Veterans Seek to Re-enlist.",15,False
Obama Chooses Merrick Garland for Supreme Court.,10,True
Supreme Court to Consider Legal Standard Drawn From ‘Of Mice and Men’.,15,False
President of Mexico Proposes Tax Overhaul.,10,False
Cain Confronts Claim From ’90s of Sexual Harassment.,15,False
U.S. Budget Deal in Doubt; Obama’s Trip to Hill Reveals Split.,19,True
"For Donald Trump, the Transition After the Triumph.",11,False
Obama Backs Idea for Syria to Cede Control of Arms.,14,True
The Catholic Roots of Obama’s Activism.,11,True
"Made Rich by U.S. Presence, Many in Kandahar Now Face an Uncertain Future.",20,False
Why Julián Castro’s Obama Moment Didn’t Last.,13,True
"In State of the Union Address, Obama Vows to Act Alone on the Economy.",18,True
Congress Sends $801 Billion Tax Cut Bill to Obama.,14,True
Karzai Annuls Afghan Court Reviewing 2010 Polls.,15,False
G.O.P. Is Cautious in Jobs Response.,14,False
BP Moves to Fix a Leak as Obama Warns of Damage.,14,True
‘This Is a War’: Cross-Border Fight Over Water Erupts in Mexico.,18,False
"Savvier, Rebels Shift Tactics in Syria.",10,False
Obama to Call for End to N.S.A.’s Bulk Data Collection.,18,True
"In Mandela, Obama Found a Beacon Who Inspired From Afar.",14,True
5 Convicted in Britain Over Protest at Parade.,12,False
"Fear on Rise, Jews in France Weigh an Exit.",12,False
Lawless Sinai Shows Risks Rising in Fractured Egypt.,12,False
"‘Super PAC,’ Eyeing General Election, Aims Blitz at Obama.",15,True
Obama’s Views on Gay Marriage ‘Evolving’.,12,True
U.S. Relied on Unarmed South Korean Officer to Protect Envoy .,17,False
Handshake for Obama and Raúl Castro of Cuba.,10,True
"Period. Full Stop. Point. Whatever It’s Called, It’s Going Out of Style.",22,False
Stevens’s Retirement Is Political Test for Obama.,11,True
Latest to Disagree With Donald Trump: His Cabinet Nominees.,13,False
Congress Votes to Override Obama Veto on 9/11 Victims Bill.,17,True
Clashes Break Out After Morsi Seizes New Power in Egypt.,15,False
Trump’s View of Syria and Assad Altered After ‘Unacceptable’ Chemical Attack.,18,False
"In a World of Complications, Obama Faces a Re-election Test.",15,True
Looming Airstrikes in Syria Pose Test for Egypt’s Leaders and the Opposition.,19,False
Saudis Called Khashoggi ‘Sacrificial Animal’ as They Waited to Kill Him.,21,False
Irish Lawmakers Expected to Approve Limited Abortion.,10,False
Coordinated Strategy Brings Obama Victory on Iran Nuclear Deal.,12,True
"When the Mueller Investigation Ended, the Battle Over Its Conclusions Began.",14,False
Coming to Netflix: The Obamas Sign Deal to Produce Shows.,14,True
Boris Johnson Backs Top Aide Accused of Flouting Lockdown Rules.,15,False
Obama Ready to Authorize Airstrikes on ISIS in Syria.,14,True
Obama Is Pressed to Open Military Front Against ISIS in Libya.,13,True
Small Rhode Island Suddenly Has Big Role in Presidential Primaries.,13,False
"Trump Abandons Trans-Pacific Partnership, Obama’s Signature Trade Deal.",17,True
Kushner Adds Prominent Lawyer Abbe Lowell to Defense Team.,13,False
Woman Says Dennis Hastert Abused Her Brother in High School.,14,False
Reviving a Lost Language of Canada Through Film.,12,False
"Anthony Scaramucci Won’t Get Announced White House Role, Official Says.",17,False
Pete Buttigieg’s Life in the Closet.,12,False
Libya’s War-Tested Women Hope to Keep New Power.,14,False
Two Sought in Bombing at Indian Restaurant in Ontario.,13,False
"Obama Reaches Out, but Not Very Far, to Build New Team.",16,True
Indian Court Voids Law That Curbed Offensive Online Posts.,14,False
President Obama Eulogizes Charleston Pastor as One Who Understood Grace.,15,True
A Trail of Clues Leading to Victims and Heartbreak.,12,False
"Obama Speaks of Better Days for Economy, With Asterisk.",13,True
"Despite Fumbles, Obama Defends Health Care Law.",12,True
Ferrying the Dead of Both Sides in a Cruel Afghan War.,14,False
"Obama Bypasses Senate Process, Filling 15 Posts.",13,True
Xi Jinping Is Set for a Big Gamble With China’s Carbon Trading Market.,17,False
"In France, New Chapter in Saga of All the President’s Women.",16,False
Obama Urges Global United Front Against Extremist Groups Like ISIS.,14,True
World’s Eyes on Kosovo Amid Push to Halt War Crimes Court.,15,False
White House Seeks to Allay Muslims’ Fears on Terror Hearings.,15,False
"‘Let Obamacare Fail,’ Trump Says as G.O.P. Health Bill Collapses.",20,True
"Salome Bey, Soulful Singer, Actress and Playwright, Dies at 86.",20,False
"Thailand’s Former Leader, in Exile and Wanted at Home, Gets Serbian Citizenship.",18,False
"After Criticism, Trump to Select New Location for G7.",13,False
Economists See Limited Gains in G.O.P. Plan.,15,False
"G.O.P. Is Resisting
Obama Pressure on
Tax Increase.",20,True
Obama Declares a New Partnership After Talks With Argentine Leader.,13,True
Obama Chooses Merrick Garland for Supreme Court.,10,True
"Australian Housing Costs Rival New York’s, but Boom May Be Ending.",16,False
"In Beijing Talk, Michelle Obama Extols Free Speech.",12,True
Obama’s Dilemma on Troop Surge in Afghanistan Now Vexes Trump.,15,True
Senate Republicans Open Fight Over Obama Health Law.,10,True
"Back to Work, Obama Is Greeted by Looming Crisis.",14,True
Trump and Obama Hold Cordial 90-Minute Meeting in Oval Office.,17,True
"In Courts, Running Out the Clock on Obama Immigration Plan .",13,True
Titans Clash as Donald Trump’s Run Fuels His Feud With Rupert Murdoch.,18,False
Mueller Findings Kick Off a Political Tug of War That’s Only Just Beginning.,18,False
"In Hong Kong, Arrests and Fear Mark First Day of New Security Law.",17,False
Veteran Charged in Slayings of Four Homeless Men.,11,False
Colorado Weighs Replacing Obama’s Health Policy With Universal Coverage.,14,True
"‘I Lost My Legs’: Wounded in Iraq, He Sued Iran.",16,False
Questions of Motive Linger in Search for Tel Aviv Gunman.,13,False
Rohingya Refugees Fleeing Myanmar Await Entrance to Squalid Camps.,17,False
"Amid Ebola Crisis, Liberian Army Sees Its Chance at Rebranding.",15,False
Obama Returns to the D.N.C. With a Chance to Protect His Legacy From Trump.,21,True
Senate Report Rejects Claim on Hunt for Bin Laden.,12,False
An Afghan Poet Shapes Metal and Hard Words.,10,False
Eurovision Joy Deflects Cares for a While.,12,False
A Big Win for Democrats in California Came With a Gut Check for Liberals.,16,False
"Qatar Opens Its Doors to All, to the Dismay of Some.",15,False
Senate Republicans Deploy ‘Nuclear Option’ to Clear Path for Gorsuch.,16,False
"Despite Fumbles, Obama Defends Health Care Law.",12,True
Visit by Obama Is Overshadowed by Mandela Vigil.,12,True
Obama Suffers Setbacks in Japan and the Mideast.,14,True
Obama Presses Netanyahu to Resist Strikes on Iran.,10,True
Trump Wants It Known: Grading 100 Days Is ‘Ridiculous’ (but His Were the Best).,24,False
British Teenager Sentenced in Plot to Kill Police on Anzac Day in Australia.,18,False
"In the Hard Fall of a Favorite Son, a Reminder of a City’s Scars.",19,False
"One Year On, Shadow of Khashoggi’s Killing Stalks Saudi Prince.",18,False
Obama Must Walk Fine Line as Congress Takes Up Agenda.,12,True
On the Run for Love: Couple Bridges a Buddhist-Muslim Divide.,15,False
News Crackdown in Kashmir Leaves Locals ‘Surrounded by Rumors’.,14,False
Woman Dies After Eating at Michelin-Starred Restaurant in Spain.,14,False
Republican Governors Buck Party Line on Raising Taxes.,10,False
"Russian Hackers Read Obama’s Unclassified Emails, Officials Say.",14,True
Meghan Markle’s Mother Gets Formal Role in Royal Wedding.,13,False
Pompeo Defends Trump With ‘Proof’ of Administration’s Actions vs. Russia.,19,False
"As Obama Arrives, Cuba Tightens Grip on Dissent.",13,True
India’s Voters Send Communists to Defeat in West Bengal.,13,False
Obama Rejoins Campaign Trail in Iowa and Finds a Brand-New Rival There.,17,True
"In Sweden, Riots Put an Identity in Question.",12,False
"Obama Visits Kenya, Land of His Father, to Promote Local Charity.",15,True
Obama Nears Needed Votes on Iran Nuclear Deal.,11,True
Delegate Count Leaving Bernie Sanders With Steep Climb.,10,False
Obama to Unseal Files on Argentina’s ‘Dirty War’.,14,True
"After Ruling on Gay Policy, New Questions for Obama.",12,True
"Rob Ford, Toronto Mayor, Withdraws Re-election Bid.",14,False
"Irma Roars In, and All of Florida Shakes and Shudders.",17,False
"South Korea Declares War on ‘Fake News,’ Worrying Government Critics.",16,False
"Jolted by Deaths, Obama Found His Voice on Race.",13,True
"Over Beer, Obama and Merkel Mend Ties and Double Down on Russia.",15,True
"Hardened, Obama Strikes Tough Tone for Modest Agenda.",13,True
Obama Takes a Hard Line Against Leaks to Press.,11,True
Dave Purchase Dies at 73; Led Early Needle Exchange.,14,False
G.O.P. Newcomers Set Out to Undo Obama Victories.,17,True
Soured History Hampers Talks Between Obama and Boehner.,13,True
Misery Follows as Somalis Try to Flee Hunger.,13,False
China’s Uighur Unrest Is Opportunity for Afghans.,14,False
"In WikiLeaks Case, Defense Puts the Jailers on Trial.",14,False
Trump Demands That Senators Find a Way to Replace Obamacare.,12,True
"In Flynn Case, Barr Again Takes Aim at Mueller Inquiry.",13,False
"Obama Lags on Judicial Picks, Limiting His Mark on Courts.",14,True
Obama’s Deficit Dilemma.,7,True
House Votes to Repeal Obamacare Tax Once Seen as Key to Health Law.,16,True
"In Letter, Obama Tells Congress U.S. Will Still Press Iran.",16,True
Iranian Coal Miners Confront President Hassan Rouhani.,10,False
Obama May Find It Impossible to Mend Frayed Ties to Netanyahu.,14,True
N.R.A. Joins Questioning of Florida Sheriff in ‘Stand Your Ground’ Case.,21,False
"Worldly at 35, and Shaping Obama’s Voice.",15,True
"They Each Backed Off Strikes: Trump in ’19, Obama in ’13, Clinton in ’98.",26,True
"Trump, Trying to Cling to Power, Fans Unrest and Conspiracy Theories.",17,False
"In Obama’s Praise of Mandela, a Nudge to Africa.",15,True
One Target in Beijing’s Migrant Crackdown: Schoolchildren.,14,False
Obama May Meet Zika Head On in Cuba.,10,True
Trump Demands That Senators Find a Way to Replace Obamacare.,12,True
"Bonuses Aside, Tax Law’s Trickle-Down Impact Not Yet Clear.",17,False
Obama Visits Colorado as Firefighting Progresses.,10,True
"Chemicals Would Be ‘Game Changer’ in Syria, Obama Says.",14,True
Obama Urges Congress to Restore Unemployment Benefits.,10,True
"While U.N. Beckons Clinton, Obama Takes In ‘The View’.",17,True
"Putin Calls Obama to Discuss Ukraine, White House Says.",12,True
The Afghan War and the Evolution of Obama.,10,True
Texas State Senator Says Bid for Governor Is Possible.,11,False
"Fearful of Trump’s Attacks, Justice Dept. Lawyers Worry Barr Will Leave Them Exposed.",20,False
Next Gold Rush: Legal Marijuana Feeds Entrepreneurs’ Dreams.,12,False
Poll Finds Egyptians Full of Hope About the Future.,11,False
Move to Fight Obama’s Climate Plan Started Early.,12,True
Reluctance in Some States Over Medicaid Expansion.,11,False
Concern in G.O.P. Over State Focus on Social Issues.,16,False
"On Defensive, BP Readies Dome to Contain Spill.",12,False
Obama Order Sped Up Wave of Cyberattacks Against Iran.,13,True
Obama Grows More Reliant on Big-Money Contributors.,12,True
Hardening of Positions Undercuts Ukraine Peace Accord .,11,False
One Robber’s 3 Life Sentences: ’90s Legacy Fills Prisons Today.,21,False
U.S. Budget Deal in Doubt; Obama’s Trip to Hill Reveals Split.,19,True
"From Obama, the Tax Cut Nobody Heard Of.",11,True
Obama Will Seek Citizenship Path in One Fast Push.,11,True
"Obama Moves Off Political Sidelines, Earlier Than He Expected.",13,True
Texas Muslims Voice Concerns After Inflammatory Survey and Forum.,11,False
Death Toll From Brazil Prison Riot Reaches 26; Decapitations Are Seen.,19,False
Government Shuts Down as Talks Fail to Break Impasse.,13,False
How a Race in the Balance Went to Obama.,11,True
Feds Suspect Vast Fraud Network Is Targeting U.S. Unemployment Systems.,17,False
Obama Immigration Plan Seems to Divide Supreme Court.,10,True
Obama’s Budget Seeks to Loosen Austerity Reins.,16,True
Spoiler Alert! G.O.P. Fighting Libertarian’s Spot on the Ballot.,20,False
Appeals Court Prevents Voting Without ID in Wisconsin.,11,False
Obama to Leave the White House a Nerdier Place Than He Found It.,16,True
Trump’s Claim of Total Authority in Crisis Is Rejected Across Ideological Lines.,17,False
Obama and Leaders Reach Debt Deal.,8,True
"Ousted Pakistan Leader Passes Baton to Brother, Shehbaz Sharif.",15,False
Kiev Protesters Set Square Ablaze to Thwart Police.,14,False
Groundswell Chooses Democracy in Sri Lanka.,10,False
"Trump to Withdraw U.S. Forces From Syria, Declaring ‘We Have Won Against ISIS’.",21,False
Obama Rebukes Donald Trump’s Comments on Nuclear Weapons.,14,True
Netanyahu Rebuffs France on Restarting Mideast Talks.,15,False
Cuba Meeting Between Obama and Castro Exposes Old Grievances.,13,True
Farmer on Trial Defends Smuggling Migrants: ‘I Am a Frenchman.’.,18,False
Schumer Is Squeezed on Various Sides Over Iran Deal.,14,False
Iran Face-Off Testing Obama the Candidate.,10,True
"‘Super PAC,’ Eyeing General Election, Aims Blitz at Obama.",15,True
George Soros Accuses Viktor Orban of Turning Hungary Into ‘Mafia State’.,16,False
"Senate Approves Aid for Small-Business Loan Program, Hospitals and Testing.",16,False
Obama to Offer Aid for Families in State of the Union Address.,14,True
Obama and Putin Play Diplomatic Poker Over Syria.,10,True
"At Work in Syria, Times Correspondent Dies.",10,False
"Obama, in an Emerging Myanmar, Vows Support.",12,True
Rising Gas Prices Give G.O.P. Issue to Attack Obama.,16,True
"Trump Abandons Trans-Pacific Partnership, Obama’s Signature Trade Deal.",17,True
China’s Middle Class Chafes Against Maze of Red Tape.,14,False
"G.O.P. Is Resisting
Obama Pressure on
Tax Increase.",20,True
Obama Is Set to Redo Team on War Policy.,12,True
"For Obama, Steep Learning Curve as Chief in War.",12,True
Obama Gets Scant Credit in Indiana Region Where Recovery Was Robust.,14,True
Colorado Weighs Replacing Obama’s Health Policy With Universal Coverage.,14,True
British Columbia Shelves Opaque System for Corporate Tax Breaks.,12,False
Jeb Bush Faces Challenge in Winning Over Brother’s Team.,13,False
Midwest and New England Are Shivering and Coping.,11,False
"With Main Parties in Disarray, France’s Far Right Benefits.",15,False
Democrats Seek Review of Russian Investment in Kentucky.,10,False
Obama Awards His Last Presidential Medals of Freedom.,10,True
"With Military Moves Seen in Ukraine, Obama Warns Russia.",13,True
Indonesian Plane Carrying 54 Is Declared Missing in Papua.,15,False
Rare Visit Underscores Tangles in Obama’s Ties to Africa.,15,True
Climate Change High on Agenda as Obama and Trudeau Meet for Summit.,14,True
Hamas Leader Takes Rare Trip to Jordan.,10,False
Obama Vows Fresh Proliferation Push as Summit Ends.,11,True
Obamas Rally for Democrats in Final Push.,10,True
"Laurence Tribe Fights Climate Case Against Star Pupil From Harvard, President Obama.",15,True
TV Attack Ads Aim at Obama Early and Often.,11,True
‘Periods for Pence’ Campaign Targets Indiana Governor Over Abortion Law.,14,False
Obama Vows a Response to Cyberattack on Sony.,12,True
Making It Clear That a Clear Parking Space Isn’t.,13,False
Secret ‘Kill List’ Proves a Test of Obama’s Principles and Will.,18,True
New Suburban Dream Born of Asia and Southern California.,11,False
Michael Bloomberg Actively Prepares to Enter 2020 Presidential Race.,17,False
Coal Rush in India Could Tip Balance on Climate Change .,12,False
Citrus Disease With No Cure Is Ravaging Florida Groves.,12,False
"As Obama Pauses Action, Putin Takes Center Stage.",12,True
"In Arts and Culture, a ‘New’ Mexico Embraces Its Roots.",16,False
The Rise of the Drone Master: Pop Culture Recasts Obama.,14,True
"Obamacare Repeal, Thought Dead in July, May Be Revived in Senate.",18,True
National Front Wins Support and Elections.,8,False
Obama Pursuing a Modest Agenda in State of Union.,13,True
Live vs. Distance Learning: Measuring the Differences.,11,False
Obama Calls Islamic State’s Killing of Peter Kassig ‘Pure Evil’.,16,True
House Rebukes Obama for Continuing Libyan Mission Without Its Consent.,14,True
Hawaii Limits Requests on Obama’s Birth Records.,11,True
Obama Plan for Immigration Action Gets a Cold Reception at Appeals Court.,14,True
"Obama Camp, Seeing Shift, Bets on Long Shot in Arizona.",14,True
Indian Authorities Put Restrictions on Ford Foundation.,9,False
"Gays in Russia Find No Haven, Despite Support From the West.",15,False
Obama to Push for Wider Deal With G.O.P. on Deficit Cuts.,18,True
Obama Seeks to Unify Allies as More Airstrikes Rock Tripoli.,16,True
Standoff in Iran Deepens With New Show of Force.,13,False
Russia Faces 3-Year Race to Secure Site of Olympics.,14,False
Clashing Goals in Syria Strikes Bedevil Obama.,11,True
Federal Budget Deficit Projected to Soar to Over $1 Trillion in 2020.,21,False
"For Obama, Steep Learning Curve as Chief in War.",12,True
No Evidence White House Covered Up Guns Case.,10,False
Obama Grows More Reliant on Big-Money Contributors.,12,True
"For Trump, Brazil’s President Is Like Looking in the Mirror.",15,False
Obama Plans 3-Day Tour to Preview State of the Union .,15,True
Obama’s Remarks Offer Hope to Opponents of Oil Pipeline.,14,True
"Wartime Production Law Has Been Used Routinely, but Not With Coronavirus.",16,False
"With Clemency From Obama, Drug Offender Embraces Second Chance.",16,True
"Herman Wallace, Freed After 41 Years in Solitary, Dies at 71.",20,False
Chinese Separatists Tied to Norway Bomb Plot.,10,False
The Curious Incident of the Dog in Finland Who Was Trained to Give a Nazi Salute.,18,False
G.O.P. Senators Say Obama Supreme Court Pick Will Be Rejected.,17,True
"Obama Alumni Return to Washington, This Time as House Freshmen.",14,True
Campaign Steps Up Its Attacks on Negative Ads by a Pro-Obama ‘Super PAC’.,18,True
How a Race in the Balance Went to Obama.,11,True
"With High-Profile Help, Obama Plots Life After Presidency.",13,True
U.S. Withdraws From Project With Russia on Civil Society.,15,False
"Spraying to Make Yards Green ... but With Paint, Not Water.",15,False
"Trump Administration Defends Cuba Embargo at U.N., Reversing Obama.",17,True
Obama May Name ‘Czar’ to Oversee Ebola Response.,13,True
"Extending a Hand, Obama Finds a Cold Shoulder Abroad.",13,True
"In Poll, Obama Is Given Trust Over Medicare.",11,True
Pfizer Gets $1.95 Billion to Produce Coronavirus Vaccine by Year’s End.,20,False
Obama’s New Offer on Fiscal Crisis Could Lead to Deal.,14,True
How the Trump Campaign Is Drawing Obama Out of Retirement.,12,True
Taliban’s New Leader in Afghanistan Moves to Quash Dissent.,15,False
Britain’s Drift From the Global Stage Becomes an Election Issue.,14,False
Obama Pushes Plan to Build Roads and Bridges.,11,True
House G.O.P. Sets New Offensive on Obama Goals.,15,True
Obama Finds a Bolder Voice on Race Issues.,11,True
The Partisan Battle Brett Kavanaugh Now Regrets.,12,False
Obama’s Quiet Vacation Will Yield to a Noisy September.,14,True
Chelsea Manning to Be Released Early as Obama Commutes Sentence.,13,True
Obama’s Visiting Security Adviser Tells Karzai to Sign Agreement.,14,True
Concern Grows as Group Disappears in Mexico.,10,False
Whitaker’s Ascent at Justice Dept. Surprised Investigators of Firm Accused of Fraud.,20,False
Obama’s Delicate Balance on Issue of Race and Policing.,14,True
Trump Nominees Make Clear Plans to Sweep Away Obama Policies.,13,True
Obama to Expand Gun Background Checks and Tighten Enforcement.,12,True
"Tragedy at Sea 3,000 Miles Away Resonates in Pakistani Village.",19,False
Egyptian Judges Challenge Morsi Over New Power.,10,False
"Sam Steiger, Lawmaker and Lightning Rod, Dies at 83.",17,False
Cuts Give Obama Path to Create Leaner Military.,11,True
"Romney, Always Campaigning for Others ... and for Himself.",14,False
Obama Defends Transgender Directive for School Bathrooms.,11,True
Obama Administration Rushed to Preserve Intelligence of Russian Election Hacking.,13,True
Gaps in France’s Surveillance Are Clear; Solutions Aren’t.,16,False
Obama Pursuing a Modest Agenda in State of Union.,13,True
Obama May Name ‘Czar’ to Oversee Ebola Response.,13,True
"In California, Marijuana Is Smelling More Like Big Business.",13,False
"Extending a Hand, Obama Finds a Cold Shoulder Abroad.",13,True
Obama Says U.S. Lacks Leadership on Virus in Commencement Speeches.,16,True
"Obama in Vietnam Will Focus on Future, Rather Than the Past.",14,True
"Obama’s Alaska Visit Puts Climate, Not Energy, in Forefront.",16,True
Egyptian President and Obama Forge Link in Gaza Deal.,11,True
"In Las Vegas, Making Sure the Caucuses Accommodate.",14,False
"Two Years Into Trump’s Presidency, Obama Remains a Top Target for Criticism.",17,True
Sign of a Chill: E.U. Doesn’t Set Table for Putin.,18,False
House Plan on Food Stamps Would Cut 5 Million From Program.,14,False
Obama Rebukes Donald Trump’s Comments on Nuclear Weapons.,14,True
Republican Emerges as Obama’s Annoyer-in-Chief.,15,True
‘Accelerate the Endgame’: Obama’s Role in Wrapping Up the Primary.,17,True
House Passes Bill Directing Obama to Proceed on Oil Pipeline.,13,True
"In Russia, a New Year and a New Price for Vodka.",14,False
A Vacation That Ended With the Legion of Honor .,11,False
Obama to Consider Executive Actions on Gun Violence.,10,True
"In Poll, Obama Is Given Trust Over Medicare.",11,True
Obama’s Budget Is a Populist Wish List and an Election Blueprint.,17,True
"Foiled in Congress, Trump Moves on His Own to Undermine Obamacare.",16,True
Unions Recruit New Allies for Obama in Battleground States.,13,True
Obama Lashes Trump in Debut 2018 Speech. President’s Response: ‘I Fell Asleep.’.,26,True
"Overlooked No More: Clarice Lispector, Novelist Who Captivated Brazil.",19,False
McConnell Urges States to Help Thwart Obama’s ‘War on Coal’.,18,True
Obama Fights a Push to Add Iran Sanctions.,10,True
Justices to Rule on Role of the States in Immigration.,13,False
"In Obama Era, G.O.P. Bolsters Grip in the States.",18,True
